Time,Action,Symbol,Strategy,Trade_ID,BTC_Trend,ADX_1h,ATR_Pct,Micro_Score,Micro_Vol_USDT,Is_Burst,Is_Compressed,Vol_Rank,EMA_Extension,Entry_Efficiency,Config_JSON,Entry_Price,Leverage,Reject_Reason,Exit_Reason,Exit_Price,PnL_USDT,Max_Favorable_Price,Max_Adverse_Price,SL_Dist_ATR,Hour_TW,Weekday,Pullback_Vol_Ratio,Eval_15m_Pct,Eval_1h_Pct,Eval_4h_Pct
2026-05-15 21:01:19,REJECTED,TRIA/USDT:USDT,BREAKOUT,,Bullish,24.39,0.0144,7,86998.0,1,1,1.0,0.0,1.97,{},0.04818,0,Poor Efficiency (1.97 ATR),,0.0,0.0,0.0,0.0,0.0,21,4,0.0,,,
2026-05-15 21:47:21,REJECTED,GIGGLE/USDT:USDT,BREAKOUT,,Bullish,22.3,0.008,7,27825.0,1,1,1.0,0.0,-2.28,{},33.25,0,Breakout Failed (eff=-2.28 ATR),,0.0,0.0,0.0,0.0,0.0,21,4,0.0,,,
2026-05-15 22:22:00,REJECTED,BABY/USDT:USDT,BREAKOUT,,Bullish,38.23,0.0123,7,43803.0,1,1,5.0,0.0,1.48,{},0.01871,0,Poor Efficiency (1.48 ATR),,0.0,0.0,0.0,0.0,0.0,22,4,0.0,,,
2026-05-15 23:10:01,REJECTED,BEAT/USDT:USDT,BREAKOUT,,Bullish,23.93,0.0185,7,23187.0,1,1,3.0,0.0,1.28,{},0.6116,0,Poor Efficiency (1.28 ATR),,0.0,0.0,0.0,0.0,0.0,23,4,0.0,,,
2026-05-16 00:01:19,REJECTED,CFX/USDT:USDT,BREAKOUT,,Bullish,35.02,0.0138,1,5071.0,0,1,1.0,0.0,0.0,{},0.07404,0,"量不足(5,071<20,000)",,0.0,0.0,0.0,0.0,0.0,0,5,0.0,,,
2026-05-16 00:01:19,REJECTED,PTB/USDT:USDT,PULLBACK,,Bullish,30.54,0.0151,-1,7576.0,0,0,0.0,0.0,0.0,{},0.0008876,0,"量不足(7,576<100,000)",,0.0,0.0,0.0,0.0,0.0,0,5,0.697,,,
2026-05-16 00:01:19,REJECTED,GOAT/USDT:USDT,PULLBACK,,Bullish,32.21,0.023,2,32163.0,0,0,0.0,0.0,0.0,{},0.02079,0,"量不足(32,163<100,000)",,0.0,0.0,0.0,0.0,0.0,0,5,0.536,,,
2026-05-16 00:51:01,REJECTED,ARC/USDT:USDT,BREAKOUT,,Bullish,40.44,0.0256,7,48371.0,1,1,1.0,0.0,7.84,{},0.06448,0,Poor Efficiency (7.84 ATR),,0.0,0.0,0.0,0.0,0.0,0,5,0.0,,,
2026-05-16 01:10:01,REJECTED,TRIA/USDT:USDT,BREAKOUT,,Bullish,21.01,0.0131,10,27212.0,1,1,1.0,0.0,1.6,{},0.04842,0,Poor Efficiency (1.60 ATR),,0.0,0.0,0.0,0.0,0.0,1,5,0.0,,,
2026-05-16 01:13:01,REJECTED,NATGAS/USDT:USDT,BREAKOUT,,Bullish,25.32,0.0047,7,28295.0,1,1,1.0,0.0,2.79,{},3.129,0,Poor Efficiency (2.79 ATR),,0.0,0.0,0.0,0.0,0.0,1,5,0.0,,,
2026-05-16 02:05:01,REJECTED,BABY/USDT:USDT,BREAKOUT,,Bullish,32.4,0.0152,6,20365.0,1,1,5.0,0.0,2.67,{},0.01893,0,Poor Efficiency (2.67 ATR),,0.0,0.0,0.0,0.0,0.0,2,5,0.0,,,
2026-05-16 02:32:34,REJECTED,AEVO/USDT:USDT,BREAKOUT,,Bullish,22.72,0.0184,9,26850.0,1,1,3.0,0.0,5.71,{},0.03053,0,Poor Efficiency (5.71 ATR),,0.0,0.0,0.0,0.0,0.0,2,5,0.0,,,
2026-05-16 03:03:18,REJECTED,XPIN/USDT:USDT,BREAKOUT,,Bullish,27.98,0.0208,3,23607.0,0,1,1.0,0.0,0.0,{},0.001484,0,量有但分數不足,,0.0,0.0,0.0,0.0,0.0,3,5,0.0,,,
2026-05-16 04:00:19,REJECTED,D/USDT:USDT,PULLBACK,,Bullish,29.26,0.0395,3,2149.0,0,0,0.0,0.0,0.0,{},0.013577,0,"量不足(2,149<100,000)",,0.0,0.0,0.0,0.0,0.0,4,5,0.537,,,
2026-05-16 04:01:18,REJECTED,POLYX/USDT:USDT,PULLBACK,,Bullish,34.86,0.0141,-1,3707.0,0,0,0.0,0.0,0.0,{},0.05504,0,"量不足(3,707<100,000)",,0.0,0.0,0.0,0.0,0.0,4,5,0.733,,,
2026-05-16 04:01:19,REJECTED,INX/USDT:USDT,BREAKOUT,,Bullish,20.56,0.0143,8,34774.0,1,1,2.0,0.0,6.22,{},0.011608,0,Poor Efficiency (6.22 ATR),,0.0,0.0,0.0,0.0,0.0,4,5,0.0,,,
2026-05-16 04:06:01,REJECTED,SNDK/USDT:USDT,BREAKOUT,,Bullish,24.49,0.0076,7,330885.0,1,1,1.0,0.0,1.57,{},1404.18,0,Poor Efficiency (1.57 ATR),,0.0,0.0,0.0,0.0,0.0,4,5,0.0,,,
2026-05-16 04:44:34,REJECTED,CGPT/USDT:USDT,BREAKOUT,,Bullish,42.7,0.0293,9,56271.0,1,1,5.0,0.0,2.27,{},0.04153,0,Poor Efficiency (2.27 ATR),,0.0,0.0,0.0,0.0,0.0,4,5,0.0,,,
2026-05-16 05:54:19,REJECTED,AIA/USDT:USDT,BREAKOUT,,Bullish,26.14,0.0248,4,4385.0,0,1,2.0,0.0,0.0,{},0.05496,0,"量不足(4,385<20,000)",,0.0,0.0,0.0,0.0,0.0,5,5,0.0,,,
2026-05-16 07:04:00,REJECTED,AEVO/USDT:USDT,BREAKOUT,,Bullish,20.29,0.0125,7,32379.0,1,1,4.0,0.0,1.99,{},0.02984,0,Poor Efficiency (1.99 ATR),,0.0,0.0,0.0,0.0,0.0,7,5,0.0,,,
2026-05-16 07:47:01,REJECTED,CYS/USDT:USDT,BREAKOUT,,Bullish,30.49,0.0164,6,61699.0,1,1,2.0,0.0,1.06,{},0.5109,0,Poor Efficiency (1.06 ATR),,0.0,0.0,0.0,0.0,0.0,7,5,0.0,,,
