Time,Trade_ID,Action,Symbol,Strategy,Entry_Price,SL_Price,TP1_Price,TP2_Price,Exit_Price,Exit_Reason,Stage,PnL_USDT,ATR_val,ATR_Pct,ADX,Leverage,Size,Margin_USDT,Trail_ATR_mult,Trail_cb_pct,VOL_rank,Price_15m,P15m_pct,Price_1h,P1h_pct,Price_4h,P4h_pct,Followup_Late
2026-06-03 15:01:22,P1780468873_ETCUSDTUSDT,EXIT,ETC/USDT:USDT,BREAKOUT,7.946,,,,7.872,SL,0,-0.82,0.071929,0.905,47.9,10,11.08,8.8,,,,,,,,,,
2026-06-03 16:50:08,P1780476608_COPPERUSDTUSDT,ENTRY_PROBE,COPPER/USDT:USDT,PULLBACK,6.604829,6.583191,6.63643614,6.65540043,,,,,0.012643,0.191,25.7,10,39.7,26.22,1.0,0.191,4.0,6.571,-0.44,6.558,-0.64,6.503,-1.47,
2026-06-03 18:06:09,P1780476608_COPPERUSDTUSDT,ENTRY_CONFIRM,COPPER/USDT:USDT,PULLBACK,6.61242389937095,6.598146,6.64403104,6.66299533,,,,,0.012643,0.191,25.7,10,79.5,52.57,,,,,,,,,,
2026-06-03 20:27:01,P1780476608_COPPERUSDTUSDT,EXIT,COPPER/USDT:USDT,PULLBACK,6.612423899371,,,,6.6000000000000005,SL,0,-0.99,0.012643,0.191,25.7,10,79.5,52.57,,,,,,,,,,
2026-06-03 21:18:14,P1780492693_UNIUSDTUSDT,ENTRY_PROBE,UNI/USDT:USDT,BREAKOUT,2.911,2.89135714,2.95028571,2.98957143,,,,,0.019643,0.675,40.0,10,39.0,11.35,2.0,1.35,4.0,2.903,0.42,2.912,0.73,2.851,-1.38,
2026-06-03 21:46:09,P1780492693_UNIUSDTUSDT,EXIT,UNI/USDT:USDT,BREAKOUT,2.911,,,,2.891,SL,0,-0.78,0.019643,0.675,40.0,10,39.0,11.35,,,,,,,,,,
2026-06-07 17:00:17,P1780822817_1000SHIBUSDTUSDT,ENTRY_PROBE,1000SHIB/USDT:USDT,BREAKOUT,0.004769,0.00474543,0.00481614,0.00486329,,,,,2.4e-05,0.494,33.4,10,32444.0,15.47,2.0,0.989,1.0,0.004741,-0.08,0.004721,-0.51,0.004657,-1.85,
2026-06-07 17:02:18,P1780822937_1000LUNCUSDTUSDT,ENTRY_PROBE,1000LUNC/USDT:USDT,BREAKOUT,0.06786,0.06701071,0.06927857,0.07069714,,,,,0.000709,1.045,36.2,10,1079.0,7.32,2.0,2.09,1.0,0.0674,0.75,0.06702,0.18,0.06607,-1.24,
2026-06-07 17:26:40,P1780822817_1000SHIBUSDTUSDT,EXIT,1000SHIB/USDT:USDT,BREAKOUT,0.004769,,,,0.004745,SL,0,-0.78,2.4e-05,0.494,33.4,10,32444.0,15.47,,,,,,,,,,
2026-06-07 17:33:17,P1780824797_1000BONKUSDTUSDT,ENTRY_PROBE,1000BONK/USDT:USDT,PULLBACK,0.004394,0.00435525,0.00446025,0.0045,,,,,2.6e-05,0.603,29.8,10,19025.0,8.36,1.0,0.603,1.0,0.004359,0.11,0.004344,-0.23,0.004327,-0.62,
2026-06-07 17:40:36,P1780822937_1000LUNCUSDTUSDT,EXIT,1000LUNC/USDT:USDT,BREAKOUT,0.06786,,,,0.0669,SL,0,-1.04,0.000709,1.045,36.2,10,1079.0,7.32,,,,,,,,,,
2026-06-07 18:02:50,P1780824797_1000BONKUSDTUSDT,EXIT,1000BONK/USDT:USDT,PULLBACK,0.004394,,,,0.004354,SL,0,-0.76,2.6e-05,0.603,29.8,10,19025.0,8.36,,,,,,,,,,
2026-06-07 18:03:20,P1780826600_CCUSDTUSDT,ENTRY_PROBE,CC/USDT:USDT,BREAKOUT,0.1672107,0.16628786,0.16933499,0.17145927,,,,,0.001062,0.635,36.6,10,692.0,11.57,2.0,1.27,1.0,0.16771,0.86,0.16519,-0.66,0.16032,-3.59,
2026-06-07 19:17:20,P1780831040_SKHYNIXUSDTUSDT,ENTRY_PROBE,SKHYNIX/USDT:USDT,BREAKOUT,1271.66,1260.39714286,1293.02571429,1314.39142857,,,,,10.682857,0.84,37.9,10,0.07,8.9,2.0,1.68,4.0,1257.76,-0.1,1249.13,-0.79,,,
2026-06-07 20:01:17,P1780833677_SOLUSDTUSDT,ENTRY_PROBE,SOL/USDT:USDT,BREAKOUT,65.01,64.60357143,65.82285714,66.63571429,,,,,0.406429,0.625,33.4,10,1.87,12.16,2.0,1.25,1.0,63.94,-1.01,64.18,-0.63,64.85,0.4,
2026-06-07 20:01:19,P1780833678_LINKUSDTUSDT,ENTRY_PROBE,LINK/USDT:USDT,BREAKOUT,7.765,7.72071429,7.85157143,7.93814286,,,,,0.043286,0.557,31.7,10,17.57,13.64,2.0,1.115,1.0,7.634,-1.11,7.685,-0.45,7.689,-0.4,
2026-06-07 20:05:17,P1780833917_ARBUSDTUSDT,ENTRY_PROBE,ARB/USDT:USDT,PULLBACK,0.0825,0.08145,0.08425,0.0853,,,,,0.0007,0.848,27.7,10,724.7,5.98,1.0,0.848,5.0,0.0811,-0.49,0.0813,-0.25,0.0814,-0.12,
2026-06-07 20:09:40,P1780833677_SOLUSDTUSDT,EXIT,SOL/USDT:USDT,BREAKOUT,65.01,,,,64.59,SL,0,-0.79,0.406429,0.625,33.4,10,1.87,12.16,,,,,,,,,,
2026-06-07 20:09:41,P1780833678_LINKUSDTUSDT,EXIT,LINK/USDT:USDT,BREAKOUT,7.765,,,,7.72,SL,0,-0.79,0.043286,0.557,31.7,10,17.57,13.64,,,,,,,,,,
2026-06-07 20:11:56,P1780833917_ARBUSDTUSDT,EXIT,ARB/USDT:USDT,PULLBACK,0.0825,,,,0.0815,SL,0,-0.72,0.0007,0.848,27.7,10,724.7,5.98,,,,,,,,,,
2026-06-07 21:35:22,P1780839321_PLAYUSDTUSDT,ENTRY_PROBE,PLAY/USDT:USDT,BREAKOUT,0.086053,0.08495714,0.08821871,0.09038443,,,,,0.001083,1.258,30.7,10,686.0,5.9,2.0,2.517,1.0,0.08582,0.96,0.08484,-0.19,0.08666,1.95,
2026-06-07 22:20:20,P1780842020_TIAUSDTUSDT,ENTRY_PROBE,TIA/USDT:USDT,BREAKOUT,0.3162,0.31346429,0.32167143,0.32714286,,,,,0.002736,0.865,31.4,10,274.0,8.66,2.0,1.73,3.0,0.3148,0.35,0.3124,-0.41,0.3077,-1.91,
2026-06-07 22:21:17,P1780842077_POLUSDTUSDT,ENTRY_PROBE,POL/USDT:USDT,PULLBACK,0.07927,0.07846214,0.08061643,0.08142429,,,,,0.000539,0.679,25.4,10,926.0,7.34,1.0,0.679,5.0,0.07785,-0.73,0.07748,-1.2,0.07942,1.27,
2026-06-07 22:25:17,P1780842317_TRUMPUSDTUSDT,ENTRY_PROBE,TRUMP/USDT:USDT,PULLBACK,1.63,1.61317857,1.65803571,1.67485714,,,,,0.011214,0.688,27.4,10,44.82,7.31,1.0,0.688,1.0,1.595,-1.12,1.594,-1.18,1.655,2.6,
2026-06-07 22:26:18,P1780842377_AAVEUSDTUSDT,ENTRY_PROBE,AAVE/USDT:USDT,PULLBACK,63.17,62.45464286,64.32892857,65.02428571,,,,,0.463571,0.734,27.3,10,1.0,6.32,1.0,0.734,1.0,62.05,-0.64,61.54,-1.46,64.1,2.64,
2026-06-07 22:26:20,P1780842379_1000SHIBUSDTUSDT,ENTRY_PROBE,1000SHIB/USDT:USDT,PULLBACK,0.004693,0.004659,0.004748,0.004781,,,,,2.2e-05,0.469,33.5,10,22854.0,10.73,1.0,0.469,1.0,0.004607,-1.03,0.004594,-1.31,0.004717,1.33,
2026-06-07 22:41:05,P1780839321_PLAYUSDTUSDT,EXIT,PLAY/USDT:USDT,BREAKOUT,0.086053,,,,0.085,SL,0,-0.72,0.001083,1.258,30.7,10,686.0,5.9,,,,,,,,,,
2026-06-07 22:50:18,P1780843817_UNIUSDTUSDT,ENTRY_PROBE,UNI/USDT:USDT,BREAKOUT,2.521,2.50864286,2.54771429,2.57442857,,,,,0.013357,0.53,34.5,10,53.0,13.36,2.0,1.06,1.0,2.522,0.52,2.518,0.36,2.482,-1.08,
2026-06-07 23:17:48,P1780843817_UNIUSDTUSDT,EXIT,UNI/USDT:USDT,BREAKOUT,2.521,,,,2.509,SL,0,-0.64,0.013357,0.53,34.5,10,53.0,13.36,,,,,,,,,,
2026-06-07 23:30:19,P1780846218_BTCUSDTUSDT,ENTRY_PROBE,BTC/USDT:USDT,PULLBACK,61940.4,61602.92142857,62497.36428571,62831.54285714,,,,,222.785714,0.36,27.6,10,0.002,12.39,1.0,0.36,1.0,61419.4,-0.35,61523.7,-0.18,62815.0,1.91,
2026-06-08 00:28:11,P1780826600_CCUSDTUSDT,EXIT,CC/USDT:USDT,BREAKOUT,0.1672107,,,,0.16628785714285715,SL,0,-0.64,0.001062,0.635,36.6,10,692.0,11.57,,,,,,,,,,
2026-06-08 00:30:20,P1780849820_KITEUSDTUSDT,ENTRY_PROBE,KITE/USDT:USDT,BREAKOUT,0.19466,0.19314214,0.19807571,0.20149143,,,,,0.001708,0.877,47.6,10,411.0,8.0,2.0,1.755,4.0,0.19179,-0.7,0.1943,0.6,0.19733,2.16,
2026-06-08 01:52:35,P1780842020_TIAUSDTUSDT,EXIT,TIA/USDT:USDT,BREAKOUT,0.3162,,,,0.3137,SL,0,-0.69,0.002736,0.865,31.4,10,274.0,8.66,,,,,,,,,,
2026-06-08 02:03:19,P1780855398_SAHARAUSDTUSDT,ENTRY_PROBE,SAHARA/USDT:USDT,BREAKOUT,0.03685,0.03629643,0.03783714,0.03882429,,,,,0.000494,1.339,35.2,10,1463.0,5.39,2.0,2.679,1.0,0.03676,1.27,0.03767,3.77,0.03727,2.67,
2026-06-08 02:49:41,P1780842377_AAVEUSDTUSDT,EXIT,AAVE/USDT:USDT,PULLBACK,63.17,,,,62.45,SL,0,-0.72,0.463571,0.734,27.3,10,1.0,6.32,,,,,,,,,,
2026-06-08 03:01:18,P1780842379_1000SHIBUSDTUSDT,EXIT,1000SHIB/USDT:USDT,PULLBACK,0.004693,,,,0.004654999999999999,SL,0,-0.87,2.2e-05,0.469,33.5,10,22854.0,10.73,,,,,,,,,,
2026-06-08 03:02:19,P1780842317_TRUMPUSDTUSDT,EXIT,TRUMP/USDT:USDT,PULLBACK,1.63,,,,1.6129999999999998,SL,0,-0.76,0.011214,0.688,27.4,10,44.82,7.31,,,,,,,,,,
2026-06-08 03:02:22,P1780842077_POLUSDTUSDT,EXIT,POL/USDT:USDT,PULLBACK,0.07927,,,,0.07842068034557237,SL,0,-0.79,0.000539,0.679,25.4,10,926.0,7.34,,,,,,,,,,
2026-06-08 03:06:18,P1780846218_BTCUSDTUSDT,EXIT,BTC/USDT:USDT,PULLBACK,61940.4,,,,61636.2,SL,0,-0.61,222.785714,0.36,27.6,10,0.002,12.39,,,,,,,,,,
2026-06-08 03:13:18,P1780855398_SAHARAUSDTUSDT,EXIT,SAHARA/USDT:USDT,BREAKOUT,0.03685,,,,0.0363,SL,0,-0.8,0.000494,1.339,35.2,10,1463.0,5.39,,,,,,,,,,
2026-06-08 03:31:39,P1780849820_KITEUSDTUSDT,EXIT,KITE/USDT:USDT,BREAKOUT,0.19466,,,,0.1931485888077859,SL,0,-0.62,0.001708,0.877,47.6,10,411.0,8.0,,,,,,,,,,
2026-06-08 04:33:39,P1780831040_SKHYNIXUSDTUSDT,EXIT,SKHYNIX/USDT:USDT,BREAKOUT,1271.66,,,,1259.0133333333333,SL,0,-0.89,10.682857,0.84,37.9,10,0.07,8.9,,,,,,,,,,
2026-06-08 04:51:19,P1780865479_TIAUSDTUSDT,ENTRY_PROBE,TIA/USDT:USDT,PULLBACK,0.3098,0.30620714,0.31562143,0.31911429,,,,,0.002329,0.752,33.7,10,182.0,5.64,1.0,0.752,1.0,0.3228,5.42,,,,,
2026-06-08 04:58:17,P1780865897_GIGGLEUSDTUSDT,ENTRY_PROBE,GIGGLE/USDT:USDT,BREAKOUT,29.46,29.03214286,30.29571429,31.13142857,,,,,0.417857,1.418,37.4,10,1.52,4.48,2.0,2.837,3.0,28.13,-3.11,,,,,
2026-06-08 04:58:20,P1780865899_BIOUSDTUSDT,ENTRY_PROBE,BIO/USDT:USDT,PULLBACK,0.02747,0.02715179,0.02800036,0.02831857,,,,,0.000212,0.772,25.1,10,2003.0,5.5,1.0,0.772,2.0,0.02734,0.74,0.02849,4.97,,,
2026-06-08 05:17:02,P1780867022_SNDKUSDTUSDT,ENTRY_PROBE,SNDK/USDT:USDT,PULLBACK,1593.91,1582.68678571,1611.51535714,1622.07857143,,,,,7.042143,0.442,26.7,10,0.06,9.56,1.0,0.442,3.0,1590.87,0.53,1582.77,0.02,,,
2026-06-08 05:43:19,P1780865899_BIOUSDTUSDT,EXIT,BIO/USDT:USDT,PULLBACK,0.02747,,,,0.02714,SL,0,-0.66,0.000212,0.772,25.1,10,2003.0,5.5,,,,,,,,,,
2026-06-08 05:59:52,P1780867022_SNDKUSDTUSDT,EXIT,SNDK/USDT:USDT,PULLBACK,1593.91,,,,1582.51,SL,0,-0.68,7.042143,0.442,26.7,10,0.06,9.56,,,,,,,,,,
2026-06-08 06:15:20,P1780870519_OPENUSDTUSDT,ENTRY_PROBE,OPEN/USDT:USDT,BREAKOUT,0.2079,0.20469286,0.21391429,0.21992857,,,,,0.003007,1.446,48.3,10,218.0,4.53,2.0,2.893,4.0,0.2045,0.2,,,,,
2026-06-08 06:15:21,P1780870521_PLAYUSDTUSDT,ENTRY_PROBE,PLAY/USDT:USDT,BREAKOUT,0.0868068,0.08579357,0.08885966,0.09091251,,,,,0.001026,1.182,42.4,10,638.0,5.54,2.0,2.365,2.0,0.0865,0.73,,,,,
2026-06-08 06:16:00,P1780870559_MEMEUSDTUSDT,ENTRY_PROBE,MEME/USDT:USDT,PULLBACK,0.0006018,0.00059342,0.0006171,0.00062629,,,,,6e-06,1.017,25.8,10,71059.0,4.28,1.0,1.017,2.0,0.0005914,-0.34,0.0005859,-1.26,,,
2026-06-08 06:26:19,P1780870559_MEMEUSDTUSDT,EXIT,MEME/USDT:USDT,PULLBACK,0.0006018,,,,0.0005934,SL,0,-0.6,6e-06,1.017,25.8,10,71059.0,4.28,,,,,,,,,,
2026-06-08 06:33:31,P1780870519_OPENUSDTUSDT,EXIT,OPEN/USDT:USDT,BREAKOUT,0.2079,,,,0.2041,SL,0,-0.83,0.003007,1.446,48.3,10,218.0,4.53,,,,,,,,,,
2026-06-08 06:50:20,P1780872619_1000LUNCUSDTUSDT,ENTRY_PROBE,1000LUNC/USDT:USDT,BREAKOUT,0.06697,0.06610214,0.06868571,0.07040143,,,,,0.000858,1.281,30.5,10,729.0,4.88,2.0,2.562,5.0,0.07108,7.53,,,,,
2026-06-08 06:53:34,P1780870521_PLAYUSDTUSDT,EXIT,PLAY/USDT:USDT,BREAKOUT,0.0868068,,,,0.08587000000000002,SL,0,-0.6,0.001026,1.182,42.4,10,638.0,5.54,,,,,,,,,,
2026-06-08 06:55:19,P1780872919_SKHYNIXUSDTUSDT,ENTRY_PROBE,SKHYNIX/USDT:USDT,PULLBACK,1283.81,1253.0975,1335.2475,1366.11,,,,,20.575,1.603,32.0,10,0.02,2.57,1.0,1.603,5.0,1254.55,0.17,,,,,
2026-06-08 07:00:53,P1780872919_SKHYNIXUSDTUSDT,EXIT,SKHYNIX/USDT:USDT,PULLBACK,1283.81,,,,1252.46,SL,0,-0.63,20.575,1.603,32.0,10,0.02,2.57,,,,,,,,,,
2026-06-08 07:30:19,P1780875018_EIGENUSDTUSDT,ENTRY_PROBE,EIGEN/USDT:USDT,BREAKOUT,0.1804,0.17756429,0.18627143,0.19214286,,,,,0.002936,1.627,32.7,10,209.8,3.78,2.0,3.255,1.0,0.1807,1.77,,,,,
2026-06-12 07:42:44,P1780865479_TIAUSDTUSDT,EXIT,TIA/USDT:USDT,PULLBACK,0.3098,,,,0.30620714285714284,SL,0,-0.65,0.002329,0.752,33.7,10,182.0,5.64,,,,,,,,,,
2026-06-12 07:42:44,P1780865897_GIGGLEUSDTUSDT,EXIT,GIGGLE/USDT:USDT,BREAKOUT,29.46,,,,29.032142857142855,SL,0,-0.65,0.417857,1.418,37.4,10,1.52,4.48,,,,,,,,,,
2026-06-12 07:42:45,P1780872619_1000LUNCUSDTUSDT,EXIT,1000LUNC/USDT:USDT,BREAKOUT,0.06697,,,,0.06610214285714286,SL,0,-0.63,0.000858,1.281,30.5,10,729.0,4.88,,,,,,,,,,
2026-06-12 07:42:46,P1780875018_EIGENUSDTUSDT,EXIT,EIGEN/USDT:USDT,BREAKOUT,0.1804,,,,0.1775642857142857,SL,0,-0.59,0.002936,1.627,32.7,10,209.8,3.78,,,,,,,,,,
